name,product,price
齒牛香牛肉麵,紅燒牛肉麵, 160
齒牛香牛肉麵,牛肉湯麵, 90
齒牛香牛肉麵,醡醬麵, 88
齒牛香牛肉麵,餛飩麵, 88
齒牛香牛肉麵,陽春麵, 78
齒牛香牛肉麵,麻辣麵, 80
齒牛香牛肉麵,搗蛋麵, 100
齒牛香牛肉麵,榨菜肉絲麵, 88
齒牛香牛肉麵,乾拌麵, 78
齒牛香牛肉麵,雙醬麵, 98
齒牛香牛肉麵,麻醬麵, 80
齒牛香牛肉麵,三合一牛肉湯, 160
齒牛香牛肉麵,半筋半肉湯, 160
齒牛香牛肉麵,牛肉湯, 130
齒牛香牛肉麵,餛飩牛肉湯, 80
齒牛香牛肉麵,花干牛肉湯, 70
齒牛香牛肉麵,餛飩湯, 60
齒牛香牛肉麵,貢丸湯, 40
齒牛香牛肉麵,魚丸湯, 40
齒牛香牛肉麵,紅油抄手, 70
齒牛香牛肉麵,牛肉, 90
齒牛香牛肉麵,牛筋, 90
齒牛香牛肉麵,牛肚, 90
齒牛香牛肉麵,粉腸, 80
齒牛香牛肉麵,大腸, 80
齒牛香牛肉麵,肝連, 80
齒牛香牛肉麵,皮蛋豆腐, 47
齒牛香牛肉麵,豆干海帶, 47
齒牛香牛肉麵,燙青菜, 47
齒牛香牛肉麵,豆干, 47
齒牛香牛肉麵,海帶, 47
齒牛香牛肉麵,花干 , 47
齒牛香牛肉麵,豬頭皮, 47
齒牛香牛肉麵,甜不辣, 47
齒牛香牛肉麵,素雞, 47
齒牛香牛肉麵,涼拌小黃瓜, 47
齒牛香牛肉麵,滷蛋, 15
齒牛香牛肉麵,台式泡菜, 47
